user_id,event_name,timestamp
658,DELETE,2016-08-31 10:06:02
659,DELETE,2012-06-12 10:55:18
660,LOGIN,2021-05-16 10:01:59
661,DELETE,2007-08-21 21:09:31
662,DELETE,2020-09-14 21:56:54
663,LOGOUT,2003-06-01 21:50:49
664,SIGNUP,2012-05-01 23:17:00
665,LOGIN,2021-05-26 00:32:23
666,SIGNUP,2013-03-10 08:44:15
667,LOGOUT,2006-04-11 07:20:57
668,LOGIN,2015-01-10 15:23:04
669,LOGIN,2004-03-06 10:33:50
670,LOGOUT,2017-07-02 20:21:50
671,LOGOUT,2005-04-24 16:07:48
672,SIGNUP,2002-02-28 00:45:40
673,LOGIN,2001-09-06 10:59:15
674,LOGOUT,2017-02-08 00:11:20
675,LOGOUT,2012-10-15 15:50:35
676,LOGIN,2014-04-06 03:10:41
677,SIGNUP,2021-10-07 08:45:24
678,LOGIN,2004-02-25 23:07:54
679,LOGIN,2018-07-16 13:51:20
680,LOGIN,2005-01-25 19:26:13
681,LOGOUT,2021-12-22 10:48:12
682,SIGNUP,2006-01-18 02:40:35
683,LOGIN,2007-06-23 10:24:00
684,LOGIN,2013-02-08 14:17:31
685,LOGOUT,2022-03-10 22:06:37
686,SIGNUP,2010-05-18 15:22:39
687,SIGNUP,2005-04-02 10:37:21
688,DELETE,2013-05-09 17:37:57
689,SIGNUP,2001-09-07 19:29:15
690,SIGNUP,2017-01-30 04:13:16
691,SIGNUP,2014-05-29 03:10:09
692,SIGNUP,2018-12-07 20:41:49
693,DELETE,2019-04-17 04:02:47
694,LOGIN,2018-09-03 14:47:42
695,SIGNUP,2020-04-24 14:48:53
696,SIGNUP,2005-06-02 16:49:04
697,DELETE,2020-06-09 19:03:05
698,LOGIN,2018-03-17 05:58:28
699,LOGIN,2006-08-16 09:39:19
700,LOGOUT,2015-08-13 12:02:45
701,SIGNUP,2016-08-01 20:02:32
702,SIGNUP,2016-08-02 00:19:07
703,SIGNUP,2022-02-04 08:57:47
704,LOGIN,2007-11-24 18:47:09
705,DELETE,2018-03-07 05:42:36
706,DELETE,2010-10-30 03:57:35
707,DELETE,2002-05-24 02:01:10
708,LOGIN,2011-01-22 03:09:29
709,LOGIN,2009-03-13 19:30:46
710,LOGOUT,2006-07-14 06:22:00
711,LOGOUT,2001-07-31 15:23:47
712,LOGIN,2020-09-10 05:50:03
713,DELETE,2016-03-06 16:24:56
714,SIGNUP,2001-07-01 23:49:18
715,DELETE,2002-05-24 19:22:42
716,LOGIN,2016-09-05 15:43:01
717,SIGNUP,2009-01-08 14:51:51
718,LOGIN,2017-06-09 16:16:16
719,DELETE,2012-03-03 05:29:09
720,SIGNUP,2022-07-12 18:58:40
721,LOGIN,2014-03-06 04:13:20
722,SIGNUP,2009-06-24 07:07:12
723,LOGOUT,2011-10-29 18:41:17
724,LOGIN,2001-09-15 17:37:41
725,SIGNUP,2010-08-29 19:44:01
726,SIGNUP,2021-05-14 08:51:13
727,LOGOUT,2005-01-10 18:13:19
728,LOGOUT,2010-10-06 17:33:42
729,SIGNUP,2017-03-07 16:28:40
730,DELETE,2004-05-16 16:19:45
731,SIGNUP,2001-10-24 08:58:59
732,DELETE,2021-05-06 15:32:10
733,SIGNUP,2012-10-15 07:09:54
734,DELETE,2023-01-06 06:56:00
735,SIGNUP,2019-08-12 20:08:55
736,LOGIN,2019-11-20 17:25:23
737,LOGOUT,2009-11-17 19:23:17
738,LOGIN,2001-01-24 13:41:26
739,LOGOUT,2006-03-02 21:33:42
740,LOGIN,2002-03-24 10:54:17
741,LOGIN,2013-09-20 14:54:19
742,SIGNUP,2001-08-17 16:17:46
743,DELETE,2008-11-21 10:33:20
744,SIGNUP,2007-05-21 08:44:35
745,LOGIN,2020-02-04 08:33:20
746,LOGOUT,2019-02-24 07:23:54
747,LOGOUT,2017-06-14 01:00:49
748,LOGOUT,2010-12-15 21:20:01
749,LOGIN,2003-03-20 20:13:32
750,LOGOUT,2012-02-15 14:03:02
751,LOGOUT,2007-01-23 14:56:20
752,LOGOUT,2001-03-11 21:04:27
753,LOGIN,2008-07-09 01:32:15
754,LOGOUT,2007-12-27 18:25:27
755,LOGIN,2005-06-13 09:33:36
756,LOGOUT,2017-10-21 05:36:07
757,SIGNUP,2015-06-18 12:32:58
758,DELETE,2005-02-08 16:06:48
759,DELETE,2022-03-17 13:18:33
760,LOGOUT,2019-04-20 17:43:17
761,LOGIN,2015-12-18 13:12:17
762,SIGNUP,2020-07-21 17:36:13
763,SIGNUP,2018-02-01 20:11:38
764,SIGNUP,2015-08-27 15:52:58
765,DELETE,2021-11-24 08:29:18
766,DELETE,2018-01-03 14:19:30
767,LOGIN,2002-12-07 16:38:26
768,LOGIN,2020-08-28 00:02:29
769,SIGNUP,2020-05-15 12:26:52
770,LOGOUT,2021-11-14 16:29:19
771,DELETE,2010-03-06 10:29:56
772,LOGIN,2007-02-25 15:06:31
773,DELETE,2023-02-04 20:34:35
774,LOGIN,2011-08-26 04:51:59
775,DELETE,2019-07-27 17:24:51
776,DELETE,2011-05-01 08:45:31
777,LOGOUT,2011-03-02 03:37:16
778,LOGIN,2020-11-05 00:23:16
779,DELETE,2005-08-06 08:29:24
780,LOGIN,2014-11-13 06:17:14
781,LOGOUT,2021-06-17 06:25:10
782,DELETE,2018-02-01 07:29:58
783,DELETE,2010-12-10 07:04:36
784,LOGIN,2017-06-01 06:38:08
785,DELETE,2022-06-24 10:26:14
786,DELETE,2016-07-05 02:04:21
787,DELETE,2001-12-20 02:36:24
788,LOGOUT,2007-02-26 22:14:51
789,LOGIN,2012-04-06 08:13:31
790,SIGNUP,2016-05-31 23:19:03
791,DELETE,2001-08-29 21:08:46
792,LOGIN,2016-12-05 06:08:25
793,DELETE,2006-03-04 05:25:17
794,LOGIN,2015-01-14 23:12:52
795,LOGOUT,2005-03-12 02:50:29
796,LOGIN,2010-05-16 03:31:29
797,LOGIN,2018-12-21 19:01:08
798,LOGOUT,2016-02-15 09:05:23
799,LOGOUT,2002-04-05 13:43:19
800,LOGIN,2010-08-30 18:21:55
801,SIGNUP,2010-06-13 09:02:45
802,LOGOUT,2006-02-21 17:09:14
803,LOGIN,2013-09-23 09:01:59
804,LOGOUT,2012-10-09 09:39:27
805,LOGIN,2017-03-30 18:53:34
806,SIGNUP,2003-11-23 17:33:59
807,DELETE,2001-11-29 21:04:27
808,LOGIN,2006-03-24 04:34:22
809,DELETE,2019-12-08 12:29:25
810,LOGOUT,2013-12-25 05:09:46
811,LOGOUT,2007-08-09 19:22:28
812,DELETE,2005-07-13 22:18:33
813,SIGNUP,2016-01-02 19:42:13
814,LOGIN,2001-10-03 21:52:11
815,LOGOUT,2018-04-26 09:57:46
816,LOGOUT,2002-03-18 16:00:15
817,LOGOUT,2008-06-17 21:11:08
818,SIGNUP,2017-08-13 16:25:55
819,LOGIN,2023-02-20 17:50:06
820,SIGNUP,2010-11-11 14:03:47
821,DELETE,2022-11-27 07:20:15
822,LOGOUT,2014-07-17 23:55:34
823,DELETE,2011-11-26 14:16:11
824,LOGOUT,2022-11-10 01:49:50
825,SIGNUP,2021-05-25 10:57:50
826,LOGIN,2020-05-15 19:56:56
827,SIGNUP,2001-01-17 19:36:04
828,SIGNUP,2011-03-15 00:02:01
829,LOGOUT,2010-04-27 06:00:30
830,DELETE,2018-05-12 23:31:31
831,LOGOUT,2002-03-25 06:22:51
832,LOGIN,2019-01-07 17:52:09
833,LOGOUT,2011-01-26 15:55:20
834,SIGNUP,2012-02-05 06:22:17
835,DELETE,2013-10-03 04:17:11
836,DELETE,2016-03-30 03:08:39
837,LOGOUT,2008-06-16 17:19:04
838,LOGOUT,2021-07-19 03:47:34
839,SIGNUP,2006-12-19 14:16:25
840,LOGOUT,2003-07-29 16:11:23
841,LOGIN,2008-12-26 16:02:19
842,LOGOUT,2003-08-03 05:12:26
843,LOGIN,2002-06-25 13:02:22
844,SIGNUP,2015-06-09 11:38:01
845,SIGNUP,2005-07-13 18:52:37
846,DELETE,2017-08-26 19:16:48
847,LOGIN,2011-09-24 05:43:46
848,LOGOUT,2009-05-02 21:35:06
849,LOGIN,2004-10-20 19:54:47
850,DELETE,2019-02-17 11:08:34
851,DELETE,2020-01-24 17:53:27
852,DELETE,2011-04-29 16:31:14
853,LOGOUT,2002-09-16 00:44:46
854,LOGOUT,2016-03-12 04:00:01
855,SIGNUP,2003-09-19 10:30:03
856,DELETE,2006-11-20 10:27:06
857,DELETE,2012-11-19 14:23:22
858,LOGIN,2021-01-22 13:57:36
859,LOGOUT,2017-04-07 22:44:31
860,DELETE,2001-01-18 18:45:52
861,SIGNUP,2005-10-09 05:08:07
862,LOGOUT,2016-08-01 10:27:49
863,LOGIN,2002-05-18 05:21:18
864,SIGNUP,2005-07-17 15:30:46
865,DELETE,2022-12-14 01:55:41
866,SIGNUP,2006-04-01 13:44:30
867,DELETE,2009-07-21 06:42:27
868,DELETE,2016-01-24 11:59:09
869,SIGNUP,2003-11-21 14:31:38
870,LOGOUT,2006-03-01 13:30:57
871,LOGIN,2015-08-17 04:12:58
872,LOGIN,2020-10-10 18:21:48
873,LOGIN,2019-01-30 00:28:17
874,LOGIN,2001-12-29 19:51:33
875,LOGOUT,2014-09-14 13:58:47
876,LOGIN,2008-08-16 16:41:56
877,DELETE,2013-05-28 03:46:53
878,DELETE,2010-09-01 23:48:11
879,SIGNUP,2019-04-17 00:01:07
880,DELETE,2001-03-07 13:16:24
881,DELETE,2014-03-04 03:41:51
882,LOGOUT,2010-10-04 12:00:12
883,DELETE,2015-11-05 13:09:06
884,DELETE,2004-07-07 07:50:33
885,SIGNUP,2020-05-22 16:56:05
886,LOGOUT,2014-02-17 08:08:58
887,LOGOUT,2014-10-03 16:19:15
888,LOGIN,2005-08-01 02:30:41
889,SIGNUP,2002-02-13 09:08:28
890,SIGNUP,2022-05-15 06:03:42
891,SIGNUP,2013-02-01 09:29:05
892,LOGIN,2015-03-21 15:16:59
893,LOGOUT,2014-07-01 06:34:33
894,DELETE,2020-12-06 13:18:44
895,SIGNUP,2014-09-10 22:45:32
896,LOGIN,2006-02-04 15:55:02
897,LOGOUT,2010-10-15 03:19:38
898,DELETE,2017-11-16 01:27:19
899,LOGOUT,2004-03-05 17:29:14
900,LOGOUT,2022-09-11 22:46:37
901,LOGOUT,2011-09-14 20:09:06
902,DELETE,2015-08-29 13:06:31
903,LOGOUT,2019-05-13 16:12:19
904,LOGIN,2017-05-06 04:37:24
905,DELETE,2022-09-12 06:29:29
906,DELETE,2006-09-12 23:32:58
907,DELETE,2022-02-11 05:22:48
908,SIGNUP,2016-11-02 00:02:18
909,LOGIN,2020-03-23 12:18:57
910,LOGIN,2005-05-27 06:13:41
911,LOGOUT,2021-09-20 17:46:09
912,LOGOUT,2005-12-15 01:49:03
913,SIGNUP,2005-10-26 21:28:47
914,LOGIN,2018-07-24 00:13:04
915,LOGOUT,2007-07-07 19:23:21
916,LOGOUT,2022-01-28 20:00:52
917,SIGNUP,2020-05-28 01:55:18
918,SIGNUP,2009-05-31 14:18:11
919,LOGIN,2003-07-12 16:18:47
920,LOGOUT,2015-08-04 18:05:18
921,DELETE,2022-04-29 14:05:38
922,DELETE,2008-09-19 23:17:26
923,LOGIN,2018-10-21 16:53:46
924,LOGIN,2002-01-12 13:27:27
925,LOGOUT,2008-10-09 19:01:25
926,SIGNUP,2013-04-01 11:06:57
927,DELETE,2005-09-28 21:21:52
928,LOGOUT,2007-04-28 02:06:05
929,LOGOUT,2020-07-08 18:05:05
930,LOGIN,2004-06-29 20:54:05
931,DELETE,2011-01-13 04:26:45
932,LOGOUT,2011-12-08 23:08:25
933,LOGIN,2007-01-09 19:46:50
934,LOGIN,2016-04-20 03:57:04
935,SIGNUP,2020-10-09 08:03:35
936,LOGIN,2011-02-04 06:06:55
937,SIGNUP,2017-12-05 11:00:05
938,SIGNUP,2012-11-21 11:34:59
939,LOGIN,2022-12-23 23:01:37
940,SIGNUP,2001-09-27 09:14:47
941,LOGIN,2005-09-05 01:11:19
942,LOGIN,2014-12-20 03:39:09
943,DELETE,2013-09-21 22:51:22
944,SIGNUP,2009-06-11 19:09:48
945,LOGOUT,2014-03-06 14:51:07
946,DELETE,2022-10-20 01:15:26
947,SIGNUP,2004-04-07 22:20:29
948,DELETE,2006-01-18 06:57:20
949,DELETE,2011-12-29 17:42:00
950,LOGIN,2013-02-08 12:05:46
951,LOGIN,2002-05-20 12:53:33
952,DELETE,2018-10-26 02:47:08
953,LOGOUT,2022-03-28 06:09:44
954,SIGNUP,2003-05-01 22:05:21
955,LOGIN,2015-03-04 05:02:27
956,DELETE,2001-05-04 13:02:51
957,DELETE,2016-06-22 12:50:20
958,DELETE,2023-02-20 16:36:16
959,SIGNUP,2015-07-05 23:12:08
960,DELETE,2009-12-20 14:37:21
961,LOGOUT,2013-10-11 02:21:30
962,DELETE,2013-04-09 14:35:38
963,LOGIN,2015-09-26 17:23:56
964,LOGIN,2005-09-03 14:56:23
965,LOGOUT,2003-05-28 14:19:27
966,LOGIN,2011-10-04 22:47:01
967,SIGNUP,2002-07-26 21:31:14
968,LOGOUT,2016-04-10 20:30:44
969,LOGIN,2011-10-24 20:53:14
970,LOGIN,2009-03-16 05:05:30
971,SIGNUP,2009-12-06 17:34:52
972,SIGNUP,2018-04-19 14:54:45
973,LOGIN,2020-08-14 00:04:24
974,SIGNUP,2018-03-23 09:17:41
975,LOGOUT,2005-01-27 02:52:13
976,LOGIN,2010-08-01 12:32:46
977,LOGIN,2011-05-30 02:42:54
978,LOGIN,2017-06-14 03:33:51
979,LOGOUT,2010-09-29 03:01:29
980,SIGNUP,2005-06-30 19:28:36
981,LOGIN,2021-09-11 15:26:04
982,LOGOUT,2019-02-07 12:00:32
983,LOGOUT,2002-03-02 22:49:01
984,SIGNUP,2018-05-05 00:22:57
985,SIGNUP,2022-07-21 03:37:00
986,LOGIN,2008-08-03 22:49:22
987,SIGNUP,2010-02-27 07:28:48
988,LOGIN,2011-09-25 12:48:23
989,DELETE,2012-08-27 11:32:38
990,DELETE,2012-10-18 03:00:05
991,LOGIN,2002-10-27 02:15:46
992,SIGNUP,2003-02-18 00:24:12
993,LOGIN,2003-08-23 05:05:52
994,DELETE,2021-11-23 21:06:03
995,LOGOUT,2003-05-02 05:50:43
996,SIGNUP,2004-03-31 00:19:44
997,DELETE,2004-08-18 22:07:52
998,DELETE,2022-07-13 11:02:15
999,DELETE,2009-09-17 21:27:30
1000,LOGOUT,2002-07-31 18:01:12
